cod_refes;efector;anio;agrupacion;servicio;total
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;cirugia_general;3771
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;cirugia_general_vesp;1175
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;urologia;2218
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;urologia_vesp;424
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;otorrinolaringologia;4176
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;otorrinolaringologia_vesp;611
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;oftalmologia;7375
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;ortopedia_y_traumatologia;3839
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;ortopedia_y_traumatologia_vesp;572
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;traumatologia_y_manos_grupo_de_trabajo;647
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;traumatologia_y_manos_grupo_de_trabajo_vesp;714
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;neurocirugia_grupo_de_trabajo;1631
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;cirugia;flebologia;16
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;pediatria;pediatria;16668
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;pediatria;pediatria_vesp;15087
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;pediatria;puericultura_grupo_de_trabajo;4121
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;pediatria;adolescencia_grupo_de_trabajo;2298
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;pediatria;adolescencia_vesp;1451
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;tocoginecologia;tocoginecologia;12307
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;tocoginecologia;tocoginecologia_vesp;9585
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;tocoginecologia;patologia_mamaria_grupo_de_trabajo;2199
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;tocoginecologia;patologia_cervical_grupo_de_trabajo;3652
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;tocoginecologia;patologia_cervical_grupo_de_trabajo_vesp;2658
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;urgencia;guardia_del_dia;100534
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;promocion_y_proteccion;promocion_y_proteccion;12292
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;areas;area_salud_escolar;5826
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2019;areas;area_epidemiologia;1469
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;clinica_medica;7621
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;clinica_medica_vesp;10446
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;cardiologia;8553
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;cardiologia_vesp;748
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;dermatologia;10596
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;dermatologia_vesp;1823
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;tisiologia;6711
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;reumatologia_grupo_de_trabajo;6959
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;endocrinologia_y_nutricion_grupo_de_trabajo;452
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;endocrinologia;6537
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;endocrinologia_vesp;9
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;nutricion;3447
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;nutricion_vesp;1023
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;hematologia_grupo_de_trabajo;10563
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;hematologia_grupo_de_trabajo_vesp;2888
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;gastroenterologia_grupo_de_trabajo;4701
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;gastroenterologia_grupo_de_trabajo_vesp;1465
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;neurologia_grupo_de_trabajo;2668
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;neurologia_grupo_de_trabajo_vesp;948
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;alergia_grupo_de_trabajo;2251
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;alergia_grupo_de_trabajo_vesp;82
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;oncologia_grupo_de_trabajo;4251
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;nefrologia_grupo_de_trabajo;3770
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;infectologia_grupo_de_trabajo_vesp;336
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;infectologia_grupo_de_trabajo;6361
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;geriatria_grupo_de_trabajo_vesp;632
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;geriatria_grupo_de_trabajo;34
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;cesacion_tabaquica;310
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;negrologia_grupo_de_trabajo_vesp;649
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;medicina;cuidados_paliativos;1302
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;cirugia_general;4315
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;cirugia_general_vesp;1062
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;urologia;1904
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;urologia_vesp;722
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;otorrinolaringologia;4302
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;otorrinolaringologia_vesp;282
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;oftalmologia;8564
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;oftalmologia_vesp;113
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;ortopedia_y_traumatologia;4187
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;ortopedia_y_traumatologia_vesp;2063
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;traumatologia_y_manos_grupo_de_trabajo;800
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;traumatologia_y_manos_grupo_de_trabajo_vesp;360
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;cirugia;neurocirugia_grupo_de_trabajo;2073
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;pediatria;pediatria;20103
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;pediatria;pediatria_vesp;16571
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;pediatria;puericultura_grupo_de_trabajo;4515
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;pediatria;adolescencia_grupo_de_trabajo;1813
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;pediatria;adolescencia_vesp;1197
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;tocoginecologia;tocoginecologia;12918
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;tocoginecologia;tocoginecologia_vesp;9129
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;tocoginecologia;patologia_mamaria_grupo_de_trabajo;1981
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;tocoginecologia;patologia_cervical_grupo_de_trabajo;3919
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;tocoginecologia;patologia_cervical_grupo_de_trabajo_vesp;2744
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;urgencia;guardia_del_dia;94747
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;promocion_y_proteccion;promocion_y_proteccion;12699
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;areas;area_salud_escolar;7038
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;areas;area_epidemiologia;2448
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;plan_medico_de_cabecera;medico_de_cabecera_clinica_medica;3780
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;plan_medico_de_cabecera;medico_de_cabecera_pediatria;1940
10020012215222;HOSPITAL GENERAL DE AGUDOS J. A. PENNA;2018;plan_medico_de_cabecera;medico_de_cabecera_tocoginecologia;1000
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;adolescencia_mat;3997
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;alergia_mat;6778
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;alergia_vesp;1840
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;cardiologia_mat;8361
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;cardiologia_vesp;4090
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;cesacion_tabaquica;1588
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;cirugia_cardiovascular;1697
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;cirugia_general_mat;2627
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;cirugia_general_vesp;894
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;cirugia_de_mano_grupo_de_trabajo;579
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;clinica_medica_mat;9202
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;clinica_medica_vesp;14718
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;cuidados_paliativos;5100
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;cirugia_plastica;717
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;dermatologia_mat;14400
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;dermatologia_vesp;4902
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;dermatologia_pediatrica;4611
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;endocrinologia_mat;33641
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;endocrinologia_vesp;3950
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;gastroenterologia;9562
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;gastroenterologia_vesp;1638
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;geriatria;1238
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;ginecologia;12251
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;ginecologia;2892
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;guardia;69443
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;hematologia;14391
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;hematologia;1993
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;hepatologia;4000
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;hipertension_art;6414
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;infectologia;7378
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;inmunocomp;26234
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;nefrologia;2750
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;neurocirugia;3013
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;neurologia;8392
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;neurologia;2388
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;nutricion;7322
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;nutricion;2191
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;obstetricia;7477
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;obstetricia;2741
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;oftalmologia;9220
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;oftalmologia;1573
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;otorrinolaringo;9126
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;pediatria;9159
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;pediatria;11565
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;promocion_y_protec;37239
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;reumatologia_y_col;14597
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;terapia_radiante;3040
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;tisiologia;7736
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;tisiologia;1334
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;ort_y_traumatol;6628
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;ort_y_traumatol;935
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;urologia;3659
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;urologia;1599
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;area_salud_escolar;8108
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;area_salud_comunitaria;2110
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;area_epidemiologia;8114
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;area_inmunizaciones;6605
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;medico_de_cabec_cm;6638
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;med_de_cabec_tocog;3125
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;med_de_cabec_ped;3238
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2019;medicina;adolescencia_vesp;177
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;adolescencia_mat;3075
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;alergia_mat;5441
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;alergia_vesp;1109
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;cardiologia_mat;7040
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;cardiologia_vesp;3868
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;cesacion_tabaquica;7064
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;cirugia_cardiovascular;1549
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;cirugia_general_mat;2431
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;cirugia_general_vesp;837
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;cirugia_de_mano_grupo_de_trabajo;635
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;clinica_medica_mat;8966
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;clinica_medica_vesp;9494
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;cuidados_paliativos;2665
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;cirugia_plastica;2657
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;dermatologia_mat;12749
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;dermatologia_vesp;4047
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;dermatologia_pediatrica;3850
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;endocrinologia_mat;28052
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;endocrinologia_vesp;3502
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;gastroenterologia;7241
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;gastroenterologia_vesp;1141
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;geriatria;1278
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;ginecologia;11272
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;ginecologia;2955
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;guardia;46292
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;hematologia;11328
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;hematologia;2341
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;hepatologia;3382
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;hipertension_art;6190
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;infectologia;6001
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;inmunocomp;10464
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;nefrologia;2112
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;neurocirugia;2873
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;neurologia;10817
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;neurologia;1626
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;nutricion;5420
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;nutricion;1289
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;obstetricia;5867
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;obstetricia;2688
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;oftalmologia;8015
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;oftalmologia;1338
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;otorrinolaringo;7523
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;pediatria;9291
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;pediatria;9200
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;promocion_y_protec;115512
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;reumatologia_y_col;10540
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;terapia_radiante;3347
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;tisiologia;4495
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;tisiologia;1229
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;ort_y_traumatol;5655
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;ort_y_traumatol;692
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;urologia;2961
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;urologia;1257
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;area_salud_escolar;6695
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;area_salud_comunitaria;843
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;area_epidemiologia;605
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;area_inmunizaciones;4801
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;medico_de_cabec_cm;5923
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;med_de_cabec_tocog;2173
10020012215211;HOSPITAL GENERAL DE AGUDOS J. M. RAMOS MEJIA;2018;medicina;med_de_cabec_ped;2455
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;adolescencia;3670
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;alergia;2978
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;cardiologia;22086
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;cesacion_tabaquica;74
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;cirugia_general;5120
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;clinica_medica_vesp;5527
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;clinica_medica;14302
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;dermatologia;8404
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;gastroenterologia;7654
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;geriatria;3257
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;gincecologia;6606
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;guardia;107147
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;neumonologia_y_tisiologia;4889
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;neurologia;9412
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;obstetricia_vesp;2666
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;obstetricia;5595
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;oftalmologia;8441
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;oncologia;13641
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;neumotisiologia_infantil;1597
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;otorrinolaringologia;8614
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;pediatria;18607
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;pediatria_vesp;12495
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;promocion_y_proteccion;12856
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;medico_de_cabecera;10148
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;area_programatica;60452
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;salud_comunitaria;2148
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;salud_escolar;36660
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;epidemiologia;3865
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;sida;12617
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2019;;inmunizaciones;5691
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2018;;adolescencia;8804
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2018;;alergia;7817
10020012215212;HOSPITAL GENERAL DE AGUDOS P. PIÑERO;2018;;cardiologia;16864
